message,dtTime,userID,user,type,episode,time
和克儿麦发啧儿,2009.493,e4c6bb5c,e4c6bb5c,1,1,35
和克儿麦发啧儿,2009.493,e4c6bb5c,e4c6bb5c,1,1,35
你爸爸是自杀。。,2009.78,aa2987cb,aa2987cb,1,1,35
那算是自杀,2009.902,c6a45a20,c6a45a20,1,1,35
如果这都不算爱,2018.772,8bd4e180,8bd4e180,1,1,35
我不要钱，给我阿夸！,2020.448,a7d864ca,a7d864ca,1,1,35
给你钱，离开我哥哥,2028.714,3ab47c57,3ab47c57,1,1,35
原来你的科技是亚特兰蒂斯的啊，不过为什么奥姆要你打劫潜艇？,2029.843,898591a0,898591a0,1,1,35
这里是穿帮了吗哈哈哈,2029.871,28fdbc86,28fdbc86,1,1,35
要海王，掰弯他啊,2039.291,a9b7bb26,a9b7bb26,1,1,35
开车不喝酒喝酒不开车,2044.635,3c7e975,3c7e975,1,1,35
你杀我爸，我杀你爸，你孙子杀我儿子，我孙子杀你儿子，直到某方生个女儿,2044.772,9c72bb70,9c72bb70,1,1,35
这点金币够一艘潜艇?,2045.603,28a6c3d6,28a6c3d6,1,1,35
阿雅瑞肯儿？阿雅，坎普顿 爱砍黑油？阿雅，坎普顿,2047.071,6409b77b,6409b77b,1,1,35
悬崖上的金鱼姬,2047.084,c4cf1f45,c4cf1f45,1,1,35
uncle ben 你是蜘蛛侠？,2053.137,198a2e75,198a2e75,1,1,35
特效五毛,2056.063,3133ceed,3133ceed,1,1,35
配乐炸了,2057.543,4587d896,4587d896,1,1,35
这一个硬币都算古董，这么多当然值钱,2057.622,752e6be7,752e6be7,1,1,35
这个bgm我还以为佩恩六道参上了,2060.096,cfe46819,cfe46819,1,1,35
波妞？,2061.482,1f8c0f32,1f8c0f32,1,1,35
爹4,2065.894,95d6a3dd,95d6a3dd,1,1,35
这里想起悬崖岸上的金鱼姬,2066.656,f0fa3f40,f0fa3f40,1,1,35
新辣天心,2067.251,880d3a85,880d3a85,1,1,35
求你看路吧,2067.309,bc8cf587,bc8cf587,1,1,35
让世界感受痛苦吧,2068.307,f340e6e6,f340e6e6,1,1,35
一袋米你扛几楼,2069.374,660a7a17,660a7a17,1,1,35
悬崖上的金鱼姬,2071.76,aa2987cb,aa2987cb,1,1,35
你们要杀我爸爸?,2081.238,7f325bf7,7f325bf7,1,1,35
灾难片定律：地震，爆炸，海啸无法接近奔跑或乘坐车辆的主角。,2086.965,8c9b7d52,8c9b7d52,1,1,35
尾田：爸爸是冒险最大的阻碍,2098.8,9c72bb70,9c72bb70,1,1,35
我在这,2098.852,85d7ccff,85d7ccff,1,1,35
父母双亡 标配,2100.118,bd78efdf,bd78efdf,1,1,40
老婆就是厉害,2112.662,c2bb75e9,c2bb75e9,1,1,40
老婆就是厉害,2118.86,68a8ec49,68a8ec49,1,1,40
神罗天征,2121.787,186916df,186916df,1,1,40
只是没教怎么控罢了,2126.689,279da79a,279da79a,1,1,40
妹子你是摩西吗,2128.405,a77d235a,a77d235a,1,1,40
NEW52期刊对湄拉等于能力重做，由原来水密度操作改为全液体可控可塑，等于强化了,2137.07,32c0991a,32c0991a,1,1,40
还以为要人工呼吸呢,2140.515,c22ee30b,c22ee30b,1,1,40
要记得寄安全带,2141.123,9e3b31dc,9e3b31dc,1,1,40
下面那个说对了，DC太太团（女侠不算）中最能打的就是湄拉，其次新角色女绿灯侠,2157.21,32c0991a,32c0991a,1,1,40
脱水而死，全剧终,2158.894,930ff9a0,930ff9a0,1,1,40
口水,2159.349,320a676c,320a676c,1,1,40
前面的当女超不存在么,2159.775,4b02fa6d,4b02fa6d,1,1,40
超女是姐姐。,2166.955,719807f9,719807f9,1,1,40
这妹子真大  ……不对  这妹子真圆 哎呀也不对……,2170.35,49b86d7c,49b86d7c,1,1,40
榨汁姬,2171.355,b2cb70ab,b2cb70ab,1,1,40
儿媳你好,2171.712,85d7ccff,85d7ccff,1,1,40
牛啊,2174.451,2c374b32,2c374b32,1,1,40
出水了,2177.49,f6f1563c,f6f1563c,1,1,40
你看这个妹子她又大又圆,2178.41,1dbd92e8,1dbd92e8,1,1,40
……,2178.457,3c1d1ec,3c1d1ec,1,1,40
大大大,2179.833,72785632,72785632,1,1,40
前面那个想抽脂的23333脂肪不溶于水……想瘦湄拉得把你抽成干,2180.558,26c824e1,26c824e1,1,1,40
公公：感觉我的身体被媳妇掏空了！,2182.166,aca02a86,aca02a86,1,1,40
还喝酒么?,2182.196,986bd707,986bd707,1,1,40
妹子好看,2182.613,4c98fb5f,4c98fb5f,1,1,40
好凶啊,2184.64,bed1f093,bed1f093,1,1,40
好的公主,2185.169,bbbecfea,bbbecfea,1,1,40
哦唔嗯唔嗯哦萨斯,2185.365,2c56cc7d,2c56cc7d,1,1,40
公主好看,2188.311,2dad1dce,2dad1dce,1,1,40
帽子是干的？,2189.083,745653eb,745653eb,1,1,40
我记不得这许多名字~~,2190.132,342b2d59,342b2d59,1,1,40
特效五毛剧情三毛,2191.061,3133ceed,3133ceed,1,1,40
大大大大大大大大,2191.272,72785632,72785632,1,1,40
阿里嘎多,2194.432,53f0754f,53f0754f,1,1,40
啦啦啦,2194.987,3dd35129,3dd35129,1,1,40
好，那就叫你三个叉公主了,2196.302,dc0d72b2,dc0d72b2,1,1,40
玛丽与魔女之花？,2201.749,e4c6bb5c,e4c6bb5c,1,1,40
mea和aqua man,2201.798,e294a2c4,e294a2c4,1,1,40
牛牛,2211.926,c88a62b7,c88a62b7,1,1,40
强制醒酒,2212.502,431e1299,431e1299,1,1,40
胸不错,2213.552,85d7ccff,85d7ccff,1,1,40
绿衣红发，我叫眉拉,2214.441,e6739643,e6739643,1,1,40
湄拉的衣服是不是破了？,2215.701,3277bbf3,3277bbf3,1,1,40
觉醒了,2223.174,1f44ec29,1f44ec29,1,1,40
不说英语说克林贡语？,2223.829,ed6f12e,ed6f12e,1,1,40
熟悉的字体,2233.196,5fffd7aa,5fffd7aa,1,1,40
说真的，挺活该，希望下一部能解决问题，别糊弄过去,2242.058,28fdbc86,28fdbc86,1,1,40
为神马我觉得gj,2243.925,93b55fd2,93b55fd2,1,1,40
所以这是环保电影,2246.71,e51ab6c3,e51ab6c3,1,1,40
有中文诶,2246.871,cf2dd1b0,cf2dd1b0,1,1,40
中文新闻都有,2247.668,53014515,53014515,1,1,40
扔回来了可太骚了,2248.52,ccfc700d,ccfc700d,1,1,40
垃圾还给你你,2249.002,3133ceed,3133ceed,1,1,40
干的没错啊,2249.954,9c72bb70,9c72bb70,1,1,40
我就想说，干得漂亮,2251.808,7814b878,7814b878,1,1,40
真实啊,2252.072,47d057c,47d057c,1,1,40
这是物归原主啊，没毛病啊,2252.302,752e6be7,752e6be7,1,1,40
所以这是个环保电影？,2253.295,14b5b7f,14b5b7f,1,1,40
等等，这是初来乍到的男主？参演蚂人2，又来海王客串，这哥们儿发展很好嘛~,2254.15,dd5f8cc1,dd5f8cc1,1,1,40
大超呢？,2261.033,315a39fa,315a39fa,1,1,40
刚刚放了蚁人就来搞海王,2262.222,41eda898,41eda898,1,1,40
扔回来了迷之可爱哈哈哈,2262.458,ebb511c3,ebb511c3,1,1,40
免费捞船？,2264.821,1835aa78,1835aa78,1,1,40
确定了，就是初来乍到男主（认真脸）,2266.502,dd5f8cc1,dd5f8cc1,1,1,40
暂停，这个不是win10自带电脑桌面？,2268.151,d6a072e5,d6a072e5,1,1,40
沈…大姓,2271.774,e3f9496f,e3f9496f,1,1,40
中国科学研究还是扎实,2275.285,3133ceed,3133ceed,1,1,40
好像小美人鱼啊,2277.563,bda0f7a2,bda0f7a2,1,1,40
你们的老婆长jj了，怎么办，在线等，挺急的。,2278.508,c7a7fb0e,c7a7fb0e,1,1,40
这里的湄拉好看,2279.334,e3f9496f,e3f9496f,1,1,40
我还在,2280.421,dd5f8cc1,dd5f8cc1,1,1,40
没走,2280.421,dd5f8cc1,dd5f8cc1,1,1,40
中国：我们来什么吃什么,2287.36,53f0754f,53f0754f,1,1,40
加雷斯 贝尔,2289.598,36e51fc3,36e51fc3,1,1,40
转场真的极度舒适,2291.3,33f9e8cf,33f9e8cf,1,1,40
这个发型不知道为什么莫名觉得像日本武士的发型（我只是好奇，别打我顶锅盖）,2293.559,3d2f57f1,3d2f57f1,1,1,40
贝尔！大圣！,2295.198,ca0668e,ca0668e,1,1,40
我老婆呢,2296.054,96177ae7,96177ae7,1,1,40
加雷斯贝尔,2298.398,324f649f,324f649f,1,1,40
这片的长镜头和转场是真的nb,2300.476,9af83da1,9af83da1,1,1,40
美,2309.203,da8c1921,da8c1921,1,1,40
转场牛逼,2311.036,dad2eb32,dad2eb32,1,1,40
啪。。。摔暗礁上了，结局,2311.238,fd295062,fd295062,1,1,40
勾都是挤的，假,2316.655,279da79a,279da79a,1,1,40
10分,2317.696,fc4d7de6,fc4d7de6,1,1,40
人家硬抗榴弹会怕这点高度和暗礁？,2321.045,d1721878,d1721878,1,1,40
表示用别人的号看的，穷,2326.579,93faf959,93faf959,1,1,40
我们还能在水里撒尿,2340.305,33994c51,33994c51,1,1,40
用屁加速,2344.214,a10de922,a10de922,1,1,40
这叫会游泳？wdnmd！,2344.925,60a758dd,60a758dd,1,1,40
海王难道是亚特兰蒂斯魔法学得最差的？,2353.943,898591a0,898591a0,1,1,40
逮虾户,2354.418,48c14824,48c14824,1,1,40
超级夜景,2363.308,8f486062,8f486062,1,1,40
RTX  ON,2364.017,9e3c3f68,9e3c3f68,1,1,40
某为p30pro,2368.779,e97e7aeb,e97e7aeb,1,1,40
rtx你们够秀,2371.412,508dc895,508dc895,1,1,40
对人类来说，这副景象意味着离死不远了...,2372.397,609529ea,609529ea,1,1,40
华为P30pro实拍效果,2372.966,6ebdf099,6ebdf099,1,1,40
阿凡达啊,2375.982,198a2e75,198a2e75,1,1,40
鸟：“吓老子一跳！”,2380.461,d689d238,d689d238,1,1,40
治好了我的深海恐惧症,2381.403,f349ec73,f349ec73,1,1,40
开始上头,2385.611,92233092,92233092,1,1,40
mmp,2386.762,1565d7d4,1565d7d4,1,1,40
鱼儿出水笑死我了,2392.132,3dd35129,3dd35129,1,1,40
mc诚不我欺,2392.307,ebae4860,ebae4860,1,1,40
鱼翔浅底,2396.684,e840cbaf,e840cbaf,1,1,40
给,2399.934,e24eb618,e24eb618,1,1,40
你在想屁吃,2401.433,6653400f,6653400f,1,1,45
你会有陆地恐惧症吗？,2402.236,c9f70415,c9f70415,1,1,45
深海恐惧是因为看不清所以害怕，看的清清楚楚的怎么可能害怕,2404.523,752e6be7,752e6be7,1,1,45
一个人类会有空气恐惧症吗,2406.016,a59b0cc6,a59b0cc6,1,1,45
你见过一个陆地人，有日光恐惧症吗？除了三体那个虚构的,2406.203,efd2c092,efd2c092,1,1,45
问题来了，男主妈妈为什么会溺水？,2407.367,c09085c1,c09085c1,1,1,45
地表人有天空恐惧症到是真的。有个成语叫：杞人忧天,2415.594,b9117093,b9117093,1,1,45
对水过敏怎么办,2418.467,468e53b9,468e53b9,1,1,45
nmsl,2420.401,cb448413,cb448413,1,1,45
秦人,2420.636,a1a3a8f2,a1a3a8f2,1,1,45
为什么小王子乍一看像超杀女,2420.976,33bc4b22,33bc4b22,1,1,45
9年科学白瞎了,2423.18,fae3be7a,fae3be7a,1,1,45
所以这是科幻片 你们在杠什么 好好看电影,2426.361,459f3567,459f3567,1,1,45
你们不要跟超级英雄讲科学好吧,2426.455,caf41548,caf41548,1,1,45
哈哈哈哈胡歌,2430.45,8ffdc62f,8ffdc62f,1,1,45
我在水里你问我眼睛干不干？,2433.345,3e5e35c7,3e5e35c7,1,1,45
有谁不喜欢钱？？一个道理,2434.459,508a62aa,508a62aa,1,1,45
超能力能用科学解释？求求你们别较真了,2436.779,85895042,85895042,1,1,45
一群杠精在科幻片扯科学2333,2440.844,9af83da1,9af83da1,1,1,45
胡歌的魔鬼,2442.787,32058241,32058241,1,1,45
魚都,2446.248,3166888,3166888,1,1,45
海王有洁癖啊,2448.751,467dec47,467dec47,1,1,45
哈哈哈(ಡωಡ)hiahiahia,2452.61,bb780bd4,bb780bd4,1,1,45
天啊，怎么发现这个洋娃娃的,2458.183,cf2dd1b0,cf2dd1b0,1,1,45
天啊！！！有彩蛋,2458.713,e3f9496f,e3f9496f,1,1,45
wok 居然是安娜贝尔！,2458.886,4b6a3700,4b6a3700,1,1,45
臭男人,2459.862,3dd35129,3dd35129,1,1,45
233333,2460.202,cca726f6,cca726f6,1,1,45
我滴妈我去电影院完全没有看见娃娃,2464.65,6d8e0075,6d8e0075,1,1,45
66666,2466.069,1c737796,1c737796,1,1,45
则。h,2466.587,a20e4ee3,a20e4ee3,1,1,45
这码率和动态模糊怎么看清这娃娃是什么的，哇,2466.587,a20e4ee3,a20e4ee3,1,1,45
在这里有啥含义？,2469.248,3133ceed,3133ceed,1,1,45
666,2474.103,bc29acb9,bc29acb9,1,1,45
掌握核心科技,2476.913,bed1f093,bed1f093,1,1,45
我要回去重玩深海迷航,2478.593,36f043b9,36f043b9,1,1,45
给你看呀,2483.955,32ab9bac,32ab9bac,1,1,45
可能加灯更帅叭233,2485.745,96d4c1e8,96d4c1e8,1,1,45
哈哈哈哈哈哈哈,2488.293,af47ac31,af47ac31,1,1,45
装13（滑稽保命）,2491.618,3d2f57f1,3d2f57f1,1,1,45
这段配乐给我创战纪的感觉,2491.83,4cdc0ede,4cdc0ede,1,1,45
这奥迪A8吧？,2491.989,769d849d,769d849d,1,1,45
截屏干嘛，愣着啊,2493.055,e4c6bb5c,e4c6bb5c,1,1,45
乡下人进城233,2493.269,562dabe7,562dabe7,1,1,45
你开车不开灯啊？,2493.726,c3b10396,c3b10396,1,1,45
加灯为了让你们看到,2494.976,fa877a72,fa877a72,1,1,45
深海迷航,2496.245,125c4db2,125c4db2,1,1,45
创世纪+1,2497.703,cb1a0f44,cb1a0f44,1,1,45
休伯利安号,2498.785,dc770edf,dc770edf,1,1,45
高速公路,2500.893,880d3a85,880d3a85,1,1,45
哇！,2501.186,cf2dd1b0,cf2dd1b0,1,1,45
加灯是给别人看的吧,2502.505,de08641d,de08641d,1,1,45
彩虹桥加一,2504.577,3d813373,3d813373,1,1,45
海里也堵车了,2504.598,3e5e35c7,3e5e35c7,1,1,45
高速公路,2513.534,880d3a85,880d3a85,1,1,45
北京外环,2515.338,fdd6e580,fdd6e580,1,1,45
海底潘多拉,2520.941,459f3567,459f3567,1,1,45
说创战纪的，一起看啊,2524.99,4cdc0ede,4cdc0ede,1,1,45
真香警告,2525.44,6d8e0075,6d8e0075,1,1,45
堵车,2529.63,fdd6e580,fdd6e580,1,1,45
你们的科技树真的点得很奇怪夜,2533.626,898591a0,898591a0,1,1,45
高压水枪,2539.217,dde430c3,dde430c3,1,1,45
哈哈哈哈哈哈哈哈哈哈,2540.27,ed9265c3,ed9265c3,1,1,45
真.过海关,2542.337,28b24b03,28b24b03,1,1,45
海关笑死,2547.022,28c20a6e,28c20a6e,1,1,45
要不是你是王子会有人鸟你？,2549.03,b039a35f,b039a35f,1,1,45
高压水枪的是我想多了吗。。。。。。。。。。,2549.23,7e26968,7e26968,1,1,45
哈哈哈哈哈哈哈哈哈,2552.198,bc29acb9,bc29acb9,1,1,45
群星也是这个音乐,2556.081,9fdc6839,9fdc6839,1,1,45
哈哈海关,2558.2,33165116,33165116,1,1,45
细节，过境其实已经被边防盯上了,2558.359,ecb6c495,ecb6c495,1,1,45
北京地下城【滑稽】,2559.486,27c70351,27c70351,1,1,45
有点像创战纪了,2561.274,fdd6e580,fdd6e580,1,1,45
海关哈哈哈哈,2562.005,fc5d47b7,fc5d47b7,1,1,45
亿万特效,2563.141,880d3a85,880d3a85,1,1,45
有ETC就是好,2571.264,105302f9,105302f9,1,1,45
不是。你有我没有啊。。。。,2573.297,cbd58301,cbd58301,1,1,45
限号不,2573.526,ca010b06,ca010b06,1,1,45
没错，星门：亚特兰提斯里也有马王，他跟亚特兰提斯有缘,2576.213,40f46057,40f46057,1,1,45
太美了,2578.498,50f1548c,50f1548c,1,1,45
群星BGM??好像啊,2578.777,750ab88b,750ab88b,1,1,45
我靠城市,2581.087,bed1f093,bed1f093,1,1,45
一平米多少？,2581.461,3133ceed,3133ceed,1,1,45
哇 你们这里的楼好高哦  灯好亮哦,2581.801,6552a655,6552a655,1,1,45
海绵宝宝的大菠萝呢,2584.499,36e40bb8,36e40bb8,1,1,45
怎么没看到加拿大电鳗？,2584.763,8ceda85b,8ceda85b,1,1,45
神族星际战舰水下吧。,2587.264,7b1d6d22,7b1d6d22,1,1,45
所以说(*￣m￣)一个公主把一个王子拐回家了。。。。,2588.528,55bdc09d,55bdc09d,1,1,45
哇哦,2589.302,970f5046,970f5046,1,1,45
我好好奇这里的交通规则啊，不撞上就行吗！,2589.93,405f226e,405f226e,1,1,45
蟹堡王的魔鬼2333,2593.258,fd432c9f,fd432c9f,1,1,45
要电鱼的你别走,2598.4,b4bb4a50,b4bb4a50,1,1,45
电鳗警告,2598.499,d5ab36d,d5ab36d,1,1,45
没有肯德基有蟹堡王,2599.739,9a3ce42e,9a3ce42e,1,1,45
我突然有个想法，亚特兰蒂斯的人从楼下摔下来不是摔不死了么。,2600.63,d96de206,d96de206,1,1,45
海运,2603.221,fc4d7de6,fc4d7de6,1,1,45
有沙县的是魔鬼吧,2603.434,e806690a,e806690a,1,1,45
捕鱼达人,2604.051,9cc703de,9cc703de,1,1,45
九龙拉棺,2605.027,8ffdc62f,8ffdc62f,1,1,45
海绵宝宝大菠萝笑死我,2606.342,bc29acb9,bc29acb9,1,1,45
海渊城,2607.905,aff69ef,aff69ef,1,1,45
瓦坎达万岁,2609.531,3c394849,3c394849,1,1,45
海渊城实锤,2609.556,cc6cf237,cc6cf237,1,1,45
目测房价超过北上广深,2609.792,3133ceed,3133ceed,1,1,45
海渊城的泥垢了,2610.944,562dabe7,562dabe7,1,1,45
量子之海（希儿蓝）,2614.899,dba864ad,dba864ad,1,1,45
每一帧都是壁纸,2615.366,15688cb9,15688cb9,1,1,45
奥仙德,2616.746,44ca38,44ca38,1,1,45
高天原,2617.378,6d8e0075,6d8e0075,1,1,45
没有pineapple,2617.646,4b6a3700,4b6a3700,1,1,45
这里可以吃海鲜吗,2623.955,7d75a385,7d75a385,1,1,45
北京老城区,2629.483,fdd6e580,fdd6e580,1,1,45
海渊城的等等,2629.801,5fef8b5c,5fef8b5c,1,1,45
啊啊啊黑珍珠号等我！！我昂热,2635.072,6d8e0075,6d8e0075,1,1,45
泰塔尼克,2636.41,c1c64713,c1c64713,1,1,45
黑珍珠号,2636.686,27c70351,27c70351,1,1,45
销魂城,2637.662,e9b001c2,e9b001c2,1,1,45
我的小鱼你醒了,2637.694,dd5f8cc1,dd5f8cc1,1,1,45
这莫非就是泰坦尼克号？,2638.465,99c2f928,99c2f928,1,1,45
肉蟹煲,2642.377,8ffdc62f,8ffdc62f,1,1,45
你这是敞篷的啊,2642.906,bc8cf587,bc8cf587,1,1,45
安妮复仇女王号,2642.989,11d9ee13,11d9ee13,1,1,45
黄金梅利号,2644.159,babfdce9,babfdce9,1,1,45
角度刚刚好。。,2647.296,def3ea7d,def3ea7d,1,1,45
寒鸦号,2654.623,fdd6e580,fdd6e580,1,1,45
这木头怎么沉下来的,2658.555,c668b6e1,c668b6e1,1,1,45
？,2659.37,b8b19a12,b8b19a12,1,1,45
“你好 要一个蟹黄堡”,2659.945,bc29acb9,bc29acb9,1,1,45
找到叉了吗,2660.522,8a1a3fb6,8a1a3fb6,1,1,45
鈤狗，真卡,2664.973,1565d7d4,1565d7d4,1,1,45
安妮号,2669.058,5ffb532e,5ffb532e,1,1,45
有人要一起去派大星的家么,2670.641,8d6b4be8,8d6b4be8,1,1,45
百岁山,2677.597,9f897f45,9f897f45,1,1,45
水中贵族——百岁山（滑稽）,2677.758,3d2f57f1,3d2f57f1,1,1,45
百岁山,2678.051,96760827,96760827,1,1,45
对就是老绿魔,2684.073,320a676c,320a676c,1,1,45
我说咋那么眼熟,2688.675,5338271,5338271,1,1,45
被海底控制的陆地战舰，简称陆地战舰，有毛病？,2701.006,930ff9a0,930ff9a0,1,1,50
大超警告,2714.804,46d9b594,46d9b594,1,1,50
大超向你们投来了和善的热视线,2715.466,898591a0,898591a0,1,1,50
小杏,2716.851,279da79a,279da79a,1,1,50
超人警告,2718.859,2c0c25b3,2c0c25b3,1,1,50
海王：你还是另请高明吧,2720.314,dbdf91f0,dbdf91f0,1,1,50
怎么就当了海王呢？,2721.959,53cc9251,53cc9251,1,1,50
超人警告,2723.138,1.57617E+05,1.57617E+05,1,1,50
我就吟了两句诗,2723.365,53cc9251,53cc9251,1,1,50
陆上多少DC英雄，上去就是被虐,2727.956,3a72773c,3a72773c,1,1,50
大超就一定保护陆地人？,2730.893,279da79a,279da79a,1,1,50
你说我一个陆地来的人，这么就到海底来当国王了呢？,2731.163,fdd6e580,fdd6e580,1,1,50
脏？你看清楚！全是钱！黄金,2733.105,cbfa25ff,cbfa25ff,1,1,50
一个超人就能把他们全灭了,2733.461,ebcd526e,ebcd526e,1,1,50
超人:哈？ 亚特兰蒂斯灭族,2737.746,2a6b5d07,2a6b5d07,1,1,50
要开始选举了么？,2738.048,3133ceed,3133ceed,1,1,50
全程看xiong,2741.307,8ffdc62f,8ffdc62f,1,1,50
海底是啥社会制度？,2747.434,3133ceed,3133ceed,1,1,50
海神5叉戟2333333,2748.775,880d3a85,880d3a85,1,1,50
你那个是母的，我这个是公的,2754.768,d40c2974,d40c2974,1,1,50
闰土,2758.97,fdd6e580,fdd6e580,1,1,50
波塞冬:我的戟呢？去哪了,2759.755,3d1dbdb4,3d1dbdb4,1,1,50
这要是给他弟弟当了王他弟死定了估计,2764.368,f8b6ab70,f8b6ab70,1,1,50
ff14里的某富婆前夫,2764.761,ed1d4fb,ed1d4fb,1,1,50
苍穹幕落战戟,2766.205,8ecbe635,8ecbe635,1,1,50
ex咖喱棒,2773.248,93b55fd2,93b55fd2,1,1,50
然后你就拥有了玛莎拉蒂,2774.606,a7e3cf53,a7e3cf53,1,1,50
准确来说……那个是土豪金版三叉戟……贵8的象征,2774.7,ec7bff59,ec7bff59,1,1,50
海王的奇妙站姿,2776.734,c7b73aaf,c7b73aaf,1,1,50
被特纳的儿子打烂了,2777.343,76e7611d,76e7611d,1,1,50
量产不就呵呵了,2778.911,4b6ee96c,4b6ee96c,1,1,50
小麻雀：你们找这水枪干嘛用？？？,2780.207,330a0a1a,330a0a1a,1,1,50
奎爷杀了波塞冬及其他神呗,2780.46,dd8190b1,dd8190b1,1,1,50
海神三戟叉,2783.794,21a9311e,21a9311e,1,1,50
杰克船长不是毁了吗？,2784.897,36f043b9,36f043b9,1,1,50
被你老婆的前夫拿走了 气不气,2786.346,8245ae74,8245ae74,1,1,50
海神三戟叉,2788.434,21a9311e,21a9311e,1,1,50
被奎爷杀了+1,2790.272,798bf1bd,798bf1bd,1,1,50
下面堵车了,2792.841,17f9b645,17f9b645,1,1,50
史诗级兵器,2793.901,459f3567,459f3567,1,1,50
大航海时代,2797.075,77d2035f,77d2035f,1,1,50
天启之灾,2800.659,83b08113,83b08113,1,1,50
核聚变搞定了？,2803.584,3133ceed,3133ceed,1,1,50
嗯赛尔号已经盯上你们了,2804.265,1685f92c,1685f92c,1,1,50
蒸汽……,2804.469,ae797226,ae797226,1,1,50
欧文？,2811.798,a8e07a7f,a8e07a7f,1,1,50
刺客信条奥德赛草,2813.278,114636ae,114636ae,1,1,50
不造为什么君主制的，因为他们的力量来自血统,2814.286,898591a0,898591a0,1,1,50
永恒之井炸了！,2817.984,7c7c289d,7c7c289d,1,1,50
搞这么大的实验不找个空地？,2822.86,964d6c31,964d6c31,1,1,50
燃烧军团入侵,2824.469,64caed6a,64caed6a,1,1,50
脉冲？,2825.117,ab9b8949,ab9b8949,1,1,50
搞了半天是自己玩脱了啊,2833.33,cf2dd1b0,cf2dd1b0,1,1,50
科技树点太高了，有点无聊，我们毁号重玩吧233,2836.286,930ff9a0,930ff9a0,1,1,50
然后你们的女王遇见了一个八爪鱼，把你们全变成娜迦了,2836.356,8849a55d,8849a55d,1,1,50
你们需要恩佐斯,2836.838,24c96853,24c96853,1,1,50
核弹能在首都搞?,2844.555,9ef80fbd,9ef80fbd,1,1,50
⬅️就是说，居然在市中心做实验，刚好城市还是圆形状分布的，直接全部搞没了,2846.624,f00b1298,f00b1298,1,1,50
怕不是人类也会如痴,2847.354,508a62aa,508a62aa,1,1,50
纪律性进化,2848.698,ccfc700d,ccfc700d,1,1,50
小鱼人,2852.638,c88a62b7,c88a62b7,1,1,50
嗷噜噜噜噜噜！,2854.272,b27125b3,b27125b3,1,1,50
真变娜迦了,2854.603,8849a55d,8849a55d,1,1,50
鱼人,2854.631,9e7ce44d,9e7ce44d,1,1,50
阿泰尔,2858.142,fdd6e580,fdd6e580,1,1,50
鱼人唤潮者,2858.339,4cdc0ede,4cdc0ede,1,1,50
自闭了,2860.067,ebae4860,ebae4860,1,1,50
自闭了= =,2860.189,cf2dd1b0,cf2dd1b0,1,1,50
瓦斯琪？？娜迦？？,2861.269,4765b481,4765b481,1,1,50
